"ID","GSM773124","GSM773125","GSM773126","GSM773127","GSM773128","GSM773129","GSM773130","GSM773131","GSM773132","GSM773133","GSM773134","GSM773135","GSM773136","GSM773137","GSM773138","GSM773139","GSM773140","GSM773141","GSM773142","GSM773143","GSM773144","GSM773145","GSM773146","GSM773147","GSM773148","GSM773149","GSM773150","GSM773151","GSM773152","GSM773153","GSM773154","GSM773155","GSM773156","GSM773157","GSM773158","GSM773159","GSM773160","GSM773161","GSM773162","GSM773163","GSM773164","GSM773165","GSM773166","GSM773167","GSM773168","GSM773169","GSM773170","GSM773171","GSM773172","GSM773173","GSM773174","GSM773175","GSM773176","GSM773177","GSM773178","GSM773179","GSM773180","GSM773181","GSM773182","GSM773183","GSM773184","GSM773185","GSM773186","GSM773187","GSM773188","GSM773189","GSM773190","GSM773191","GSM773192","GSM773193","GSM773194","GSM773195","GSM773196","GSM773197","GSM773198","GSM773199","GSM773200","GSM773201","GSM773202","GSM773203","GSM773204","GSM773205","GSM773206","GSM773207","GSM773208","GSM773209","GSM773210","GSM773211","GSM773212","GSM773213","GSM773214","GSM773215"
"ADM",9.01328637875404,9.76960481220914,11.7924608928366,7.34617684337941,8.66909410671944,9.11917717795053,9.49518347790833,13.5444332223714,8.07196105196585,8.58852726042246,12.8759931071307,11.4406875219084,12.8061548607962,11.4690770411582,8.9495495233057,10.7150525141456,12.0375881340131,9.61106538406496,10.8417215811285,9.04769378681263,9.09803208296053,8.79933667280758,9.68418756065435,14.6700642244065,8.35026296691943,13.3297122626333,12.5900372802382,10.9587556934185,10.6177980259028,9.3855388901477,11.9141122650623,14.1043448509652,12.7467116495139,16.5121586634078,15.4635594951114,7.04499511709299,14.175331227475,12.843247819696,9.28691348241968,6.83090177526981,15.6242442895092,12.454253019694,15.6036089602208,15.7597269734285,13.1973595423396,11.2261893887884,14.0625690030426,11.6807726676849,10.090363876701,13.3202505505212,12.7296079988409,14.0746516021261,10.242864461237,8.29474479695366,8.24546714025622,9.63794527805444,10.6688583987318,6.37787683652361,6.31613849983019,10.3136766728574,10.5117921791175,7.3944455450874,10.3669559864755,7.4654847790185,7.55158522841651,8.77221888600015,9.20713148862078,12.6575953489897,6.61125649544914,7.28958551242276,10.1240696014028,9.44294556868494,10.143255649107,14.6602076445482,6.86683381439455,7.73625985353306,10.7606035293359,9.58184833086697,8.45676919447847,14.4583040726316,8.29476317353724,14.8605293052097,14.7899971483618,11.5582628500686,12.3128886262443,9.01412371558863,10.1502677165564,12.8945733785607,12.6902140974955,10.9375724437758,12.4314740988975,12.8687126125949
"PSMB8",5.99388490922168,5.59927613111116,5.37361341363957,5.73005841360425,6.52257211594716,5.12967867332579,6.29632891735842,9.22895093148034,5.51899456293463,5.40082821543065,8.32877364647259,6.71511087510938,8.49526344060898,10.1527918516391,4.43542190851619,6.16561251850576,5.64875303298957,4.38008524441118,5.01838046964707,5.81248025571047,5.45926110823847,6.14087883945985,4.71036012773416,10.4133000065223,5.57076042584351,6.64658030991861,10.4095500481399,4.96658273964477,10.627862146881,4.73125928524039,6.08338358771008,10.9559985530209,5.91901107613345,12.4740886927282,11.3762339401239,4.85209374813783,11.0146970109789,10.5597403477166,4.67064775223919,6.30820977343709,11.2553000826145,5.3647370021978,10.3780021683272,10.6038488514834,11.9418105799577,6.86790881578088,12.15362486127,11.7671416339938,5.12375309320535,11.6395803841568,5.53733023904929,6.25338990913876,7.26257409766222,5.17123485463615,5.87882341394817,5.54656422237372,7.95197238141436,5.692873507464,5.95328619472993,5.65206767970751,5.75815924161141,5.90668619933265,5.55690451301289,5.63266083108453,5.47522758852956,10.4376896616713,5.12387722234315,6.52290161516073,6.0956312109497,7.52400880868032,9.1653014774607,9.4295845827328,9.61246492844455,11.0320250577994,5.88541817783442,5.66177239822476,11.420897098798,4.62670195193487,5.42332268512006,10.2425429639977,5.67825223072263,11.1341888464224,6.68340171023281,5.57917411274371,5.11951388536865,5.95284606077852,10.7477566200274,11.1895404385595,11.142611274085,12.2069227757097,11.8408880487843,9.74258565247359
"DDAH1",9.65593673145633,5.85524225145415,8.78119576159075,7.82616075062135,9.28303972203446,4.97226069974724,8.90665914471426,11.9027783192899,8.88036717657012,5.29626283232411,11.6522130955132,13.0706257993967,11.2944082343688,12.7228843590373,7.97366866994754,10.7695072914362,10.5196559079551,9.20541450750873,9.56752643426777,7.42597954260817,6.16981479136167,11.4428035725186,6.63181875762403,11.2366540515162,5.13239176444541,9.44480370431512,12.7363786754957,10.1257750676095,11.604896025322,9.09888744227829,11.433976574416,9.41129276653204,8.63208641283518,7.27606855793367,11.2041370478123,6.00475754898597,11.8350871846263,12.5188940764457,7.60825482197791,8.31225220543847,11.47181744492,8.36989828528332,9.10586661482196,11.986659801436,12.8865615783693,11.0373959503848,12.056803649366,13.1630206395808,9.64466567522581,11.3701588303099,11.5003688688664,9.00346731499976,8.12850478225505,8.56514016881565,7.07838567698466,8.82736811195827,6.29205285692042,4.97114345236103,4.69191935326833,9.32817449685308,4.6723517909377,8.30825255686723,6.59750435808204,10.7473873996527,6.18186386059758,12.7302408501827,11.5453072011296,10.352882086523,6.61008138699167,9.76466263356394,13.8432242607153,14.6412615152715,13.5799876244733,8.416852405964,10.8336412222218,11.5318492857512,13.4907255503239,5.97953837707025,11.9023374260355,13.1181251095494,8.39608240533071,8.53532592839155,10.3324729843316,8.86894907435374,9.00618018851943,10.8248314850781,13.6361941039625,13.50728673404,12.5623282963702,13.5225815312548,12.9437693533828,12.8031180357252
"IKZF2",4.72992250544201,6.27407525450688,6.89813578051037,10.1886382945614,8.20620852943076,5.26598440413564,4.72036055859417,10.5622137990355,4.10051517134936,6.09675520683598,9.07341591789972,9.61746195530898,6.62509511059851,11.1137356556778,4.01448920028724,6.38838587913725,4.78953103670578,6.71280210079645,4.28956153692677,4.29186136958522,4.27677207648439,7.7957994101332,8.36461182573669,9.84859946906096,6.56203478332638,8.27403797026646,12.1763258896324,8.01090289217031,6.78247409282877,6.93595470530696,9.02123818458417,10.3740939825512,8.89022171004842,4.33507587543402,9.11842462001983,6.07855433222152,9.43626804822923,12.6826698529989,3.67654950971981,5.69138620292573,11.5420306758052,6.77843200858259,9.0150748986762,10.2270984537274,11.4831254961587,9.92772908144283,11.2139486843686,11.9549232920303,5.30686736799982,12.4807624372782,9.12453751326105,7.62870799015621,8.79831950408654,5.7608144055587,7.03443583633755,5.14106487640488,7.49379141697198,4.62555689553468,4.70354371973382,7.51050309461185,5.3679895305032,5.60010320588014,4.15435637275727,7.2075903067558,5.06465870611981,9.5625019333209,9.05410230569665,6.08881367443831,4.68060004055294,5.77901802506637,10.3952877745182,10.4830196574468,10.0326518897498,9.81420912727179,6.38636434530895,6.55819261931159,11.9924745887972,4.89263874015769,8.18632722257249,10.8228894473474,7.09015477339241,9.73184848780454,9.0436397861419,4.80232765537692,8.0074702422549,8.73479766934893,12.2171428477935,12.0441481844701,10.9897350861124,10.8625831198836,11.9886669369701,10.5611160718516
"SF3B1",8.40283727001755,8.47811838939995,10.0481190011633,6.87469861932643,9.04161534998433,5.51594893788859,5.75352966137378,11.0513924955244,9.29733129469925,5.84688440029404,10.88122869856,11.7200133401869,10.6795328800658,13.6617447016669,5.88519118913122,10.8893746702396,10.1838462501177,8.60716013968304,8.70655472618011,6.02084663272258,8.59887506717842,10.4265478138949,5.94211800295242,13.1520756490372,6.7232718505862,10.8358451431386,13.6594385014557,9.52937589078156,10.9129791277328,6.37516283733133,11.4913420513331,12.8069724605715,10.0437108633472,14.2682130142882,13.1704524530033,7.58814493961874,12.9187700850524,14.0690972744405,9.21021594031708,7.60721933293946,13.7174086772013,9.82695835783029,13.582824112547,13.7483920451815,13.7868311564297,12.0083760958095,13.6931820078421,13.6469074168103,9.10159492775355,13.9826638698012,11.5048686321689,11.0913031442372,6.61645033283082,9.1763601760992,8.35446538428314,8.82998905420337,10.4747909136165,6.87634504074426,8.41152793587189,9.17442639367725,10.1707888569786,9.39995077600398,5.99852273572125,8.52361684015045,9.86055161337949,12.9894725579664,10.29537865386,11.0538376613572,7.55012340646604,6.30271385517073,12.8777174138542,12.6835604935402,12.6609763778064,11.4344562197807,10.2573171206141,10.4458218669753,13.6780498911654,8.50295508907123,11.2972372797433,13.0904300423216,8.61112072780347,11.387058759093,12.2357270598381,7.93739736219349,9.36935087845487,10.4402982040873,13.745516770076,13.7962018826099,13.8122876297544,13.7715101028634,13.8053912150414,12.3605810113205
"CAV1",6.4821367609122,6.65555218901019,6.2064459181947,10.1728150089945,5.74473160094184,6.12276588641971,7.20569551907326,9.67981610275636,6.52030594816022,5.88399952289621,10.3939802865002,10.0567189914176,8.24201650641947,11.1565634731732,5.43002427948928,9.49672797288911,4.36282753740078,9.79231040047319,5.73476109575027,5.92132444904782,7.54584484540635,10.0551061556011,8.5189560209992,10.2114138058476,6.23977226270687,9.30587022904138,11.0673066234811,6.25398737590586,5.4979029190247,5.33042932611222,8.24546238644078,7.18692637824578,9.44404996677094,4.21270161873933,8.05364898780354,5.42230701765301,9.69764352249923,6.15614174385119,9.24651022385539,8.07344537516569,11.6339987384703,8.88048044328949,9.22432732946502,10.3882756553499,13.0361512849575,9.60953890513065,11.8441015731061,13.4335332820355,7.75403231835604,13.8921822875725,10.2227828300557,8.32905630484162,6.3564202768018,4.86564667562456,9.57400686976284,5.10264133621312,8.57360932098481,4.25956626969048,7.88034880815603,9.16825592017762,5.6328382001229,5.83717629105311,8.90730531082032,8.88549810352634,6.3209575560921,9.34039313765576,9.81941272620656,8.8084622806575,8.04940750733197,6.46821021415398,13.1088527501556,10.1398838501715,12.8409195115801,9.03120218584795,5.8011586560937,10.3940982233795,13.0217885379214,7.98325015771365,6.70452618513852,12.5670220129745,5.34067975914929,8.94572766529011,7.40292678058163,6.1799847051527,8.27130427602664,5.3013681529738,13.2437273865555,12.7906559836756,12.681425106577,12.4726273836319,13.5610850369877,9.96332672572608
"ALDH5A1",5.09882797831099,3.99577393336548,4.74757000772092,5.08604915635154,4.17861904253332,5.74591494916413,5.4675142580169,6.31894404229702,5.02461666364447,6.53515560073985,6.48101956026921,8.31847050367576,7.88803694681553,11.3582665774531,7.13543226206139,3.6279102857541,5.26046607755966,5.45614574832298,5.11475846530125,6.0604884280406,3.69203656409501,6.48524164795402,5.65538904050473,9.68748416582634,6.92356519107379,4.23929110340927,11.2494453410858,5.99185286267716,8.79283908812217,8.37912273178935,7.76036068414472,5.55984663094498,4.95509422491309,2.99600903989433,9.7078715774559,5.90494886467155,9.82580311418605,11.6534631384221,4.1780931367381,5.47309201715346,8.28363938970224,5.29638398590804,7.7867009012221,8.25627474664078,11.1885023061343,8.91133206157122,10.400228369296,11.4855224267015,3.5726593037626,11.3736808334116,8.29226180688688,5.78232468487032,4.28711763578818,5.90256806392881,5.89549409536754,7.31527638701493,4.22294363162753,7.49935959299317,4.78507968972467,4.2989954914646,7.76379663129171,4.68856644329791,5.27764262440792,5.06169844545941,4.37656822542571,10.1179417382184,4.7800738305098,5.66389392311203,4.54190507260988,5.49204544284564,10.1873025802404,11.3062611003163,10.328607614947,3.79522666703425,7.89752482148016,7.17526510022743,11.594949698547,6.22856667775232,9.37369605679508,9.94820513831961,4.26743092545872,7.38359198250066,7.54852910218339,4.56903531693964,3.88179185275675,8.94791449308183,11.8109210202392,11.5857841144834,11.1877788795201,10.9910470107339,10.360594727616,9.63023435681775
"KRT7",8.7101210768699,8.55210804708736,8.37936536976009,7.36327622598711,9.65506018295086,6.92386226807603,5.04256116994528,14.1100020049389,8.21699315614881,8.44141293001707,11.7366217860254,11.0282859667736,10.1147053772241,13.4875637252368,5.91488258929275,10.7342862320963,10.6403172499509,8.3835444641106,9.22106021179154,4.77912311495737,4.43300616052449,9.48500410068163,5.52227550229836,10.5793913706427,5.42486499719353,9.1143462006816,13.1059886924329,10.2602609406368,10.3873927000716,4.15925780872901,10.7382949659938,10.5020660080371,9.34487952646211,5.16728566270866,9.86943344920027,4.30772723414858,11.6122649449737,13.0830271677143,4.12991766315103,5.84148761161028,11.223971517214,9.1354476536816,8.02791705166194,10.6309223329589,11.7252128621997,9.82274289254407,11.9195747218087,11.3596013306144,5.84784661799386,11.8771690814843,11.2335897201563,9.97396995324004,4.80459054480184,6.16319881053897,9.29899045273091,5.91102520005245,8.61943868893249,8.58232642402867,9.00156019717955,8.89662303302683,5.16608874866289,5.78846386092589,5.2999003458616,5.3406477173374,9.27750128909911,12.4233418061053,10.1926503612398,9.86528168147617,6.51307379448152,7.07537218018116,12.0298738496893,12.3651057938201,12.7194572745988,9.09773192904807,9.82251825248093,8.85105250751152,12.1496709188106,7.93293518125174,10.3674802771641,10.8641706650107,8.7589726883427,8.76281054768636,9.70347104607195,7.28973304516686,5.80647615624738,9.82038960604711,11.2171822377502,11.5471692786886,9.63616237660561,12.1048640749838,10.6088000040763,12.9751081643395
"ATP5G3",5.8028161818934,9.91969761291534,6.66022413761901,6.4064261237481,10.1641527077646,5.7077649624041,6.29073218234705,10.8648593484444,6.56635548806618,6.2597978638402,9.94880960970262,11.4131254367271,9.34929671185478,12.1313489705241,4.7031893145141,11.0089047729179,9.95081102520224,5.16405815118238,6.86980973013979,4.35220060145199,7.01808887692759,10.6603970806285,4.41494732802091,11.7001926007722,6.46026584532546,9.97421380316426,12.9420250936064,9.9957106289071,11.340400927036,4.46188211787212,11.1902444603647,10.5787689298898,10.004585659344,10.4024685131801,11.3759299771657,6.99694230609408,12.6511279510281,12.8936295511936,6.71260953605499,5.73558174680787,11.4999704237522,9.84065677617696,12.5324021959948,11.0630849359358,11.9584765913225,11.0156798706483,11.632090958181,12.2853039550363,9.21838644526961,11.8787444967829,11.1578900545435,10.192601049712,5.50429304780422,5.55158369043506,6.82973541806364,6.36363017085421,8.98032525911072,6.11720879910227,5.51735129096901,8.91741086910125,7.71491175151903,6.36679429174164,8.23473122601661,8.169088196054,6.55465791521266,12.4015808722371,9.26639536742173,9.13272334609442,6.00899774403819,10.0848083878044,11.1597641395455,12.5654686572562,11.9563144402384,10.7534925567437,10.6736535849856,10.0261775968892,11.7876495759773,5.79073294696822,11.0969127704112,11.5445201610981,8.67961732494628,10.4772928058685,9.71638907455456,6.96716860753263,10.0474375073855,11.8508744157203,12.4224222410603,12.4289908213205,11.6215116231099,12.3272017514513,11.9579436100659,12.0564616007442
"MALSU1",8.72949499080163,8.98998196088826,9.12302724117061,5.43690805171415,9.26410006610961,9.40042051798318,4.43023843146928,13.1966605216042,4.93372369789583,6.29341830837008,11.237126289188,12.2746984577244,10.6858262949131,13.1288949184262,7.53494869170242,10.9108525617609,10.044476088339,8.69048693771489,10.1063797294419,9.17542978887867,9.40765866251646,10.9135626363209,9.15524832236901,12.2246529112393,9.81419310199203,10.2890044555424,13.2532846532542,10.213322977367,11.5643972234773,8.99163521647699,12.2132804437404,11.8181747143697,9.85911076740785,13.3796897259812,12.4260865037511,8.5537444745512,12.858068440318,12.7415997048693,4.16071854519911,6.27501636239129,12.8102924671278,10.7621743819931,12.8023709573977,12.1740923978334,12.9247883842741,10.7775840971079,12.5875478292441,12.9705121757208,8.61584294513021,12.6735475908479,11.1159994929224,11.0852135077027,8.8471074714326,10.1692360502712,5.49707261113848,4.99376492356857,10.4530442304343,5.59211314150747,9.03587130192079,5.90619071877983,4.84894336465293,8.87454493938465,7.14253597188632,8.42934815372373,7.71415620520865,12.8046271648604,7.79087627506741,10.8104190030273,7.93883857790232,7.03563490584004,12.6419252935827,13.3633682249603,12.8935025232659,11.2077342674765,10.6718771551614,10.2945862892036,12.881572857474,7.99786255247336,11.3119185679455,12.3122930537072,7.54037605616781,11.3726800873524,10.0969127704112,5.70255227378319,10.0004366872847,11.5416000183992,13.0250651411091,13.3440600634886,12.4946581127162,12.9308297203017,12.9342787504573,12.1999667423562
"TMEM258",5.65843429765008,8.87325953417866,9.13844588596456,9.62416122504795,9.10433665981474,7.15716500788041,7.72392028200566,13.8300397760808,9.68482049043785,5.43039233357231,12.8193907707349,12.6793965263355,11.0316943114172,11.9135962930784,5.13152775198957,10.9568044731667,10.1986905856689,4.5047602062933,9.52884672044351,5.53673055898998,5.43716780295888,10.1035632057236,5.11269179344757,11.8679389228217,6.5665244551549,9.11190246884702,12.7325681186366,10.4145266891791,10.9976946371798,5.07801627448701,11.6799902307215,11.2378612377539,10.1495312070839,12.2659226558069,11.2589310778763,6.01550202963972,12.1196739105733,12.6305856660499,7.58539073724821,8.90172070313206,12.0266375533864,8.8143998144393,12.0100384995362,11.0984269272017,12.1510863245635,10.953752671631,12.0646181568563,12.711740095789,5.96623433531059,12.0595100840655,11.1204063763564,10.6135869021296,8.49473160537,6.42333613287239,7.09144596516688,7.297659152581,9.66191345540112,5.52511045375199,7.80096459331467,9.15201605510008,8.12312814766234,8.2427453965388,6.7679592997452,6.70800785383307,6.26966156964806,12.4713881708038,10.3805584680677,10.2622123238964,6.80494412344069,5.54558541120822,13.4512755164233,13.6437209307743,12.8805439605985,10.3457046220036,10.0850873350144,10.8390305282891,12.2912455379056,6.48899533461324,10.7436984034531,11.691686822061,9.32264475595506,10.1563485785514,9.87706936229504,6.53121924568433,9.17115677746026,10.7976939456028,12.7111507112433,12.2566745695859,12.0272494485944,12.2955967648349,12.4244969997736,12.1521200259018
"TXNIP",6.34820408637974,9.81677408137547,6.14051078362219,9.49239200256248,10.1762230253427,9.94514970730672,6.33404797931828,14.1774195379892,10.0926910819423,9.51579049659929,13.1967911336241,11.9027444092074,11.9688647542317,14.3344688348982,9.63384893273633,11.7165151174426,10.4091999785686,9.23189556101641,10.3537312853607,9.43988073867215,9.19410921966782,12.2975869385368,9.52485313900623,14.1261478697469,9.38932373227501,12.130560910487,14.1872128699223,10.1607538347555,12.045271628537,9.81445749634817,13.0809906939054,14.1047461603769,11.7250424034065,16.4518759508649,15.3222098437489,6.23325919761799,13.2593475273582,13.5941029568398,9.96595739768042,9.3654191543167,15.1181218642418,11.2419414527033,14.821275727764,14.7163371965617,14.2526063043927,12.7131931688166,14.2759062393277,14.7633991247974,10.0525137109845,15.2439214736414,11.2704004583124,12.9150409234465,9.12016528708604,7.01102593509255,9.16064040096651,6.49260470492664,10.6879092681807,9.8150421966213,9.6065014508504,9.97720835947099,8.99940814822799,9.27020420601299,7.37897106233232,11.322249284199,6.80798596310783,14.4615625789137,11.0919774521808,11.3228858166046,8.93013116006099,8.72145810846261,13.1865677193868,14.217654833364,13.8409745698219,14.0432751186815,11.2810258865671,12.1620041662316,13.6683310177268,10.4367739951162,11.2278084503419,13.949389022014,9.53783573415092,14.0113670446817,14.1456854149583,9.98736350485151,10.4677176194974,10.9657410031616,14.528637244246,13.8887622716505,15.0061025030862,14.0289506739202,14.7422989084986,13.5219316327099
"PTPRM",9.36929198168004,5.2106771876018,4.69972929338667,5.55994755453275,4.57914393544775,8.00109850953861,8.62102618946485,11.0081484599101,6.80013629870384,5.73375292496798,5.1076795009894,11.0667215767165,8.83569042562373,12.5283735246679,6.68748066652176,8.99085561498967,3.88471512909603,4.5812307162325,7.06345979886678,5.21776193351758,4.33664758667833,4.56694298208551,4.99042849827246,10.7810235920051,6.20885666835396,8.13378954560171,12.5386521306397,8.3578730565084,8.87858435062626,3.77102984675201,9.79735350189748,8.86416756906207,5.88601354837482,8.41487546876456,10.0861096802561,8.53790560433275,10.5153746039745,13.1196285243525,5.65821148275179,7.6738814460153,9.45181279627821,7.70019693652942,10.0749575991874,10.6894476861733,12.231335199524,5.10126767089602,10.0893048138682,11.856250433651,5.17815290841593,9.19740592689678,11.042261289547,8.61445219699587,8.7813269246284,5.13724119171159,8.76865742469906,6.1377740037134,7.91667368783675,5.41954900382676,6.03371811812271,4.73675638821748,7.55163136709765,6.5340709430442,8.11792356209121,5.1365933551749,6.39467190237688,11.5056329423771,8.42694819538712,9.11408587193675,8.08849675572958,6.85397070410045,10.4189910352982,11.729319088497,10.6076632049654,7.816906848084,8.36045646138989,3.98893003766326,12.0019429480695,7.77451035182598,8.76719792543648,9.8954116919361,6.34736978845024,5.26894334936354,6.77203079124224,9.43902258218112,3.78098194027603,8.44013414004914,12.0198582553778,11.9379879935527,11.6594206613881,11.2935003874969,11.5710083545642,10.8289694833748
"RGS2",6.77237396323266,11.327417911405,10.4048648136701,7.53536092473369,5.902874318179,8.57403715470278,9.77888369590379,10.5998849547712,10.3751372010413,9.4111041796372,11.5445201610981,10.3850858535477,11.5074824849074,12.6744637412102,8.65670372161251,10.360638618885,10.6621698876659,9.78254453200342,12.3658057025489,8.76173072711257,10.0469602701257,10.3666282080139,9.7248378262659,14.2671890222266,6.82592551530047,13.0141216228524,12.5801054320415,11.3420913400335,12.3401533154415,6.30856292631704,11.3204564718986,14.0207890017576,11.2596138154247,15.9534371323729,16.5733291371063,5.89410472605226,14.6226295598799,10.2677932654464,10.3558686117381,8.98183553259827,15.4066600948823,11.3188365156778,14.9934956977447,14.7963692083309,11.2917577901222,11.7995042424684,11.1261817560739,11.1560388211608,9.78143840383536,9.21056663806755,11.2669563284153,13.7302259877306,12.3743358373363,10.7391308288575,9.51407885239118,6.22488342693885,11.1910468732039,7.51165778850881,10.1768338693272,5.45741043041794,11.7469970981221,6.40602638510103,9.77682449748179,6.08599393934652,6.01234742542203,10.7059174426494,9.95013593075155,11.4231579399803,8.62425811407915,11.0160282416871,10.2051089980606,12.7475909021153,10.8864586957037,14.9781115949396,11.481193978048,9.12757137786695,8.75145367861055,11.3006785885831,10.9332849321243,10.9104403642457,6.94159933535068,15.080780061011,15.8119792021818,12.0938400768039,10.7851254747209,9.58016056267904,10.5012201764805,12.8654239783131,15.0204070516374,11.7223464780257,9.58412256266432,13.5530892620774
"RANP1///RAN",8.20090841091874,8.74610782359666,6.55263682381549,5.7191314061232,7.41074812818595,8.21683799376001,4.50764877794206,9.90341794018516,6.89158930594785,5.10723591029037,5.43354705222507,9.18343440737528,8.38158620975765,12.0965702189396,8.96171592448356,9.10414792282777,8.21557668034719,4.3017705324551,9.30945361615143,6.94963997980231,5.99803298767514,8.8420925840199,5.64485995625295,11.7234988347361,7.96345100367679,9.48763305854632,13.1139911657032,8.09926363977776,10.166514610409,7.35067403711449,10.9491920187486,10.2971799505437,8.66405966930353,9.73853310959436,10.5155717244296,6.19124678971627,12.0445751279772,13.5223731051216,4.1438423541966,5.16781953556539,10.8201470440302,5.06595998810168,12.3069759042627,10.952617499116,11.7837062821291,10.1574732603961,11.4668361113508,12.2367766090556,3.89528323014061,11.5207414369946,10.0596554112475,10.8753961204646,4.48246110364827,7.66097994199211,9.28616498091168,6.67457364016829,5.33791085802585,8.76919650330286,9.19542634590232,4.35736901705734,6.03489798114573,7.625160880138,8.13227864939651,5.18539085314648,8.68883076780457,11.8109531433938,7.50262497975334,9.10521972567114,4.83487298918916,6.63225221778435,9.41447595057803,10.8006249206255,11.0939720865619,8.25847181399434,10.525119460895,8.22582921658717,12.1062586665491,7.11316914087602,10.1358759878999,11.0236226892427,5.1179443347893,9.00921558662985,8.36085147259897,3.58466190794147,8.42318315729257,8.28746767771921,12.2199519864142,12.4003698145652,11.026032316998,11.9041340694274,11.5860938587746,11.7340279043102
"WLS",7.96812532100108,6.06909633434407,8.1712818990995,6.43512849755131,8.72062049008993,6.32861928265141,5.61997049452838,8.8257729097162,5.00406087603432,6.90958111597968,8.83406330855851,9.37188552287395,7.49320699119461,11.7461153834804,5.67666233485797,6.51373233256313,7.80064109732908,8.12941182325199,6.26248953529596,5.49315093792532,6.30721174033254,7.97369162707945,7.45177159301892,11.4607681563306,5.14665929476232,9.71378687384694,11.4228269218926,7.5977769656374,9.28077772845003,8.20259892867815,11.3394993052187,10.8474097529752,9.08702253992009,11.6612124860779,11.2171943575206,5.897542972507,10.5369950859079,10.5081909305572,5.42338319901841,6.08067897960384,12.6855525717713,5.39386577128663,10.5696657675463,11.5652782382865,13.1326973235464,11.512493573945,12.3271427931153,13.7790421635779,5.26153081524341,13.6854167858228,11.1565950726239,9.55917247910674,6.62392244807453,5.38706263756095,6.08048285814353,9.52074831104635,5.84866550087,9.30955365930558,8.39047853264904,7.98076794158763,8.71489458440546,8.82927558887463,5.86068227413182,6.60035302011402,6.39359810477494,11.1705322582525,9.79772798555518,9.85166004124954,7.71362708726119,8.67708887516962,11.7098937006786,10.973302741343,12.2733264722588,10.2414707888094,8.96473073268896,9.5194986595616,13.4137469147274,6.52760993118695,9.9021851546711,12.3359150786619,8.80570840882089,10.1729024946707,9.40294382958324,4.8334113150203,6.44891581399825,10.5525922541874,13.1652980224683,13.1751643439239,12.4638742763399,12.8917514320473,12.9865709255841,11.1391612092366
"ANK3",7.92338097260633,5.72312437708359,8.79659775404831,8.85211435299605,4.07202002533602,8.6806302781619,8.59325665174452,10.2694539958341,8.27773838980677,6.23814101732108,9.81690524855782,10.0727221593225,9.53979469779574,12.4247043116337,9.38053898799801,10.159783057283,6.16545977005567,8.09144596516688,8.84181591294247,7.42098760050275,8.2983925507659,10.495835044823,9.00046767297271,11.2129765956489,8.79346025186168,9.60677162365987,12.1561557781946,9.98330716996582,10.7292128569117,9.81088809326345,9.82715054383135,10.7734936539566,9.44357971671773,6.06671781012961,10.956303548727,6.23284491887051,11.116694844385,11.8016315747842,9.12929332187274,8.37222952504943,12.7922941300882,9.37452874860088,12.0011125875651,11.0743020506651,13.5847981218048,11.8888535773699,13.2888516586757,13.749167597541,9.96421955500098,14.2549621594555,10.8614281483328,10.179000901305,8.14132038255651,5.74011804283313,5.23251110778815,4.03512239807681,9.41773650404147,5.17437445771847,5.9540613422796,4.86522104638559,4.78399088693101,6.13705876084777,9.3252199928366,5.96533178454154,6.120745906891,11.4594264954214,8.70506556468067,10.1550711912457,5.07787104991769,7.32079152495949,11.7851213868338,12.1002516774668,12.0308188457217,10.4748618772157,9.49132000218139,10.8293739095022,13.4845460071655,8.87113518424304,10.7956257280561,12.7361355239922,8.99955190598277,10.3046137097104,10.1994269676709,7.78219230173342,9.69934687900221,10.7400674329052,13.4656811832648,13.2102406015392,12.8916622079939,12.9886758118984,13.5997733997165,12.1383006025807
"KRT6A",6.93941466130072,8.90576304960279,10.9798110057118,6.53446630729579,8.32296916465408,7.70735913208088,5.58369958995631,9.39701569809833,8.50903466632922,7.65953215819103,10.8060823418954,6.122258567812,10.1195507160806,5.85722462569545,6.00514619123022,4.13879808943781,5.35066343032357,8.410540390919,8.04557402358779,9.09362355464839,7.83468593707469,11.2886008060873,8.15380027042744,8.84125297503837,8.92673185117819,10.6719302146023,6.76383645889095,8.7106928040782,8.89356850334673,5.12067126886239,9.00116608281309,12.2543023171251,8.96706482938065,6.86388890647435,7.82322710392075,8.08038585343663,9.13137083707228,8.32571470412716,9.16798507630181,8.66133987939711,13.2667865406949,9.37228612514369,15.0568451299473,9.97683616928553,7.15883181838092,10.5580092760467,11.5069075460525,10.1646304255214,5.3458079474955,10.9827155582512,6.65911110109381,10.9577767863591,9.18585415948343,10.3590027668981,7.99370266292938,8.30150534040549,9.99354699957519,8.89883413451263,3.67715866067034,7.03542596542984,7.62051310091448,7.7881440763533,4.42653984706239,9.74138945631343,7.26158722818011,4.65647348861088,6.21364862186591,10.4707402076405,8.14619697638271,9.62011899831558,6.08615321342455,1.88227132411007,7.79483821523294,14.8302329387786,7.53751351119616,8.8069716552825,7.02699919062129,7.27650597091892,9.13884006144324,11.6425255918672,8.81276132632676,14.876483372819,12.4930848723476,4.82092947927467,11.0598446526098,3.69986252467835,1.796207334692,7.56502589443249,5.57741976395466,8.36860249247462,8.65981398368868,8.07114590031354
